time,equity,capital,dd,trades,wr
2026-08-19T06:17:30.239539,100000.00,100000.00,0.0004,0,0.0
2026-08-19T06:18:31.521718,100000.00,100000.00,0.0004,0,0.0
2026-08-19T06:19:32.930343,100000.00,100000.00,0.0004,0,0.0
2026-08-19T06:20:34.108816,100000.00,100000.00,0.0004,0,0.0
2026-08-19T06:21:35.405112,100000.00,100000.00,0.0004,0,0.0
2026-08-19T06:22:36.780598,100000.00,100000.00,0.0004,0,0.0
2026-08-19T06:23:38.115240,100000.00,100000.00,0.0004,0,0.0
2026-08-19T06:24:39.433535,100000.00,100000.00,0.0004,0,0.0
2026-08-19T06:25:40.760096,100000.00,100000.00,0.0004,0,0.0
2026-08-19T06:26:42.374464,100000.00,100000.00,0.0004,0,0.0
2026-08-19T06:27:43.641858,100000.00,100000.00,0.0004,0,0.0
2026-08-19T06:28:44.979859,100000.00,100000.00,0.0004,0,0.0
2026-08-19T06:29:46.294931,100000.00,100000.00,0.0004,0,0.0
2026-08-19T06:30:47.554589,100000.00,100000.00,0.0004,0,0.0
2026-08-19T06:31:48.935209,100000.00,100000.00,0.0004,0,0.0
2026-08-19T06:32:50.130386,100000.00,100000.00,0.0004,0,0.0
2026-08-19T06:33:51.160885,100000.00,100000.00,0.0004,0,0.0
2026-08-19T06:34:52.192825,100000.00,100000.00,0.0004,0,0.0
2026-08-19T06:35:53.328213,100000.00,100000.00,0.0004,0,0.0
2026-08-19T06:36:54.494190,100000.00,100000.00,0.0004,0,0.0
2026-08-19T06:37:55.591505,100000.00,100000.00,0.0004,0,0.0
2026-08-19T06:38:56.625629,100000.00,100000.00,0.0004,0,0.0
2026-08-19T06:39:57.766458,100000.00,100000.00,0.0004,0,0.0
2026-08-19T06:40:58.795743,100000.00,100000.00,0.0004,0,0.0
2026-08-19T06:41:59.963104,100000.00,100000.00,0.0004,0,0.0
2026-08-19T06:43:00.953508,100000.00,100000.00,0.0004,0,0.0
2026-08-19T06:44:01.983194,100000.00,100000.00,0.0004,0,0.0
2026-08-19T06:45:03.124498,100000.00,100000.00,0.0004,0,0.0
2026-08-19T06:46:04.284616,100000.00,100000.00,0.0004,0,0.0
2026-08-19T06:47:05.462344,100000.00,100000.00,0.0004,0,0.0
2026-08-19T06:48:06.605358,100000.00,100000.00,0.0004,0,0.0
2026-08-19T06:49:07.787518,100000.00,100000.00,0.0003,0,0.0
2026-08-19T06:50:08.887280,100000.00,100000.00,0.0003,0,0.0
2026-08-19T06:51:10.120153,100000.00,100000.00,0.0003,0,0.0
2026-08-19T06:52:11.075869,100000.00,100000.00,0.0003,0,0.0
2026-08-19T06:53:12.084805,100000.00,100000.00,0.0003,0,0.0
2026-08-19T06:54:13.137878,100000.00,100000.00,0.0003,0,0.0
2026-08-19T06:55:14.255886,100000.00,100000.00,0.0003,0,0.0
2026-08-19T06:56:15.295900,100000.00,100000.00,0.0003,0,0.0
2026-08-19T06:57:16.516960,100000.00,100000.00,0.0003,0,0.0
2026-08-19T06:58:17.709878,100000.00,100000.00,0.0003,0,0.0
2026-08-19T06:59:18.887990,100000.00,100000.00,0.0003,0,0.0
2026-08-19T07:00:20.176008,100000.00,100000.00,0.0003,0,0.0
2026-08-19T07:01:21.153022,100000.00,100000.00,0.0003,0,0.0
2026-08-19T07:02:22.287905,100000.00,100000.00,0.0003,0,0.0
2026-08-19T07:03:23.423339,100000.00,100000.00,0.0003,0,0.0
2026-08-19T07:04:24.553721,100000.00,100000.00,0.0003,0,0.0
2026-08-19T07:05:25.688781,100000.00,100000.00,0.0003,0,0.0
2026-08-19T07:06:26.877348,100000.00,100000.00,0.0003,0,0.0
2026-08-19T07:07:27.958209,100000.00,100000.00,0.0003,0,0.0
2026-08-19T07:08:29.191006,100000.00,100000.00,0.0003,0,0.0
2026-08-19T07:09:30.426846,100000.00,100000.00,0.0003,0,0.0
2026-08-19T07:10:31.397085,100000.00,100000.00,0.0003,0,0.0
2026-08-19T07:11:32.405245,100000.00,100000.00,0.0002,0,0.0
2026-08-19T07:12:33.531512,100000.00,100000.00,0.0002,0,0.0
2026-08-19T07:13:34.688648,100000.00,100000.00,0.0002,0,0.0
2026-08-19T07:14:35.798702,100000.00,100000.00,0.0002,0,0.0
2026-08-19T07:15:36.967408,100000.00,100000.00,0.0002,0,0.0
2026-08-19T07:16:38.041434,100000.00,100000.00,0.0002,0,0.0
2026-08-19T07:17:39.268366,100000.00,100000.00,0.0003,0,0.0
2026-08-19T07:18:40.447262,100000.00,100000.00,0.0003,0,0.0
